product_id|model|label|description|category_id|brand|image
1002632|GRIT GXE|ébavureuse|Ébavureuse extrêmement efficace pour l'artisanat et les petites séries Possibilité d'extension modulaire : pied de machine stable, également avec dispositif d'aspiration intégré Le moteur à courant triphasé ...|80202|FEIN - C. & E. Fein GmbH|http://img.directindustry.fr/images_di/photo-m2/53305-5321573.jpg
1002633|GRIT GIE|ébavureuse|Ébavureuse extrêmement efficace pour l'ébarbage industriel en série Nombre de tours optimal pour le travail des métaux et de l'acier inoxydable (1500/ 3000/ min) Possibilité d'extension modulaire : pied de machine ...|80202|FEIN - C. & E. Fein GmbH|http://img.directindustry.fr/images_di/photo-m2/53305-5323253.jpg
1002634|DC25-MA|chanfreineuse électrique|Caractéristiques techniques- Machine de dressage du tube sans bavure- Nouveau moteur brushless sur batterie 18 V- 220-240 V ~50/60Hz ou 100-120 V ~60Hz- Avance manuelle précise, vernier gradué- Légère et compacte (2.5 kg)- Livré avec ...|80203|AXXAIR|http://img.directindustry.fr/images_di/photo-m2/8399-12236437.jpg
1002635|DC25-MS|chanfreineuse électrique|Caractéristiques techniques- Machine de dressage du tube sans bavure- Moteur sur secteur 1100 W- 220-240 V ~50/60Hz ou 120 V ~ 50/60Hz- Avance manuelle précise, vernier gradué- Légère et compacte (2.5 kg)-Réducteur deux vitesses avec ...|80203|AXXAIR|http://img.directindustry.fr/images_di/photo-m2/8399-12236439.jpg
1002636|DC65-MA|chanfreineuse électrique|Caractéristiques techniques- Machine de dressage du tube sans bavure- Nouveau moteur brushless sur batterie 18 V- 220-240 V ~50/60Hz ou 100-120 V ~60Hz- Avance manuelle précise, vernier gradué- Légère et compacte (5.5 kg)- Livré avec ...|80203|AXXAIR|http://img.directindustry.fr/images_di/photo-m2/8399-12236442.jpg
1002637|E/SM / E/SA series|machine de finition à force centrifuge|... directement avec le dispositif de séparation des pièces. Cela rend l’utilisation de la machine particulièrement simple. En effet, les produits de traitement ¬restent dans la machine après avoir été séparés ...|80204|RÖSLER OBERFLÄCHENTECHNIK|http://img.directindustry.fr/images_di/photo-m2/16301-12287943.jpg
1002638|E-A series|machine de finition à force centrifuge|... distinguent par leur design compact pour les cycles de travail automatisés. Cette machine peut parfaitement être liée à un chargement de pièce automatisé et à des machines de séchage.|80204|RÖSLER OBERFLÄCHENTECHNIK|http://img.directindustry.fr/images_di/photo-m2/16301-12288269.jpg
1002639|A2 series|machine de finition usinage|Les installations à force centrifuge Profi-Line sont conçues selon le système à 2 charges de Rösler. La technologie à 2 charges permet un traitement et une séparation automatiques de grande qualité en simultané. Un mélange des pièces ...|80204|RÖSLER OBERFLÄCHENTECHNIK|http://img.directindustry.fr/images_di/photo-m2/16301-12288309.jpg
1002640|SVL-2100 series|machine à roder||80205|Sunnen Products Company|http://img.directindustry.fr/images_di/photo-m2/11670-11346521.jpg
1002641|M.M. 8400|machine à roder polisseuse|Dotée dune solide structure en aluminium, la machine à roder M.M.8400 offre, pour un coût peu élevé, la possibilité de disposer dune technique de rodage hautement fiable et productive. Une technique qui ...|80205|LAM PLAN|http://img.directindustry.fr/images_di/photo-m2/7907-7456737.jpg
1002642|M.M. 8600|machine à roder polisseuse|Machine à roder: M.M. 8600 - structure aluminium Tout comme la M.M. 8400, la machine à roder et à polir M.M. 8600 est dotée d’une solide structure en aluminium. Avec ...|80205|LAM PLAN|http://img.directindustry.fr/images_di/photo-m2/7907-3837393.jpg
1002643|SV-2400 series|machine de honage verticale||80206|Sunnen Products Company|http://img.directindustry.fr/images_di/photo-m2/11670-3197105.jpg
1002644|SV-2000 series|machine de honage verticale||80206|Sunnen Products Company|http://img.directindustry.fr/images_di/photo-m2/11670-12236467.jpg
1002645|SV-2500|machine de honage verticale||80206|Sunnen Products Company|http://img.directindustry.fr/images_di/photo-m2/11670-9801415.jpg
1002646|Duo-FLEX|machine de polissage pour le verre||80207|Satisloh|http://img.directindustry.fr/images_di/photo-m2/36200-12309400.jpg
1002647|Multi-FLEX|machine de polissage pour le verre||80207|Satisloh|http://img.directindustry.fr/images_di/photo-m2/36200-11253487.jpg
1002648|Toro-FLEX|machine de polissage pour le verre||80207|Satisloh|http://img.directindustry.fr/images_di/photo-m2/36200-2954033.jpg
1002649|MSf 636-1|polisseuse roto orbitale|Ponceuse orbitale ultra puissante avec aspiration de poussière optimale pour toutes les surfaces. Rendement optimal grâce à la course de l'excentrique particulièrement élevée, pour petites et grandes surfaces. Parfaite aspiration ...|80208|FEIN - C. & E. Fein GmbH|http://img.directindustry.fr/images_di/photo-m2/53305-3016743.jpg
1002650|WPO 14-15 E|polisseuse d'angle|Polisseuse d'angle ultra puissante pour l'entretien de véhicules et de bateaux. Plage de vitesses de rotation idéale avec réglage en continu de la vitesse de rotation pour un traitement de surface efficace sur les ...|80208|FEIN - C. & E. Fein GmbH|http://img.directindustry.fr/images_di/photo-m2/53305-3016787.jpg
1002651|WPO 14-25 E|polisseuse d'angle|... ponçage, le satinage, le brossage et le polissage brillant de l’acier inoxydable. Utilisable comme ponceuse à part entière, polisseuse ou satineuse. Excellente ergonomie. Système de blocage de la broche. Commande pour ...|80208|FEIN - C. & E. Fein GmbH|http://img.directindustry.fr/images_di/photo-m2/53305-3763775.jpg
1002652|E/SM / E/SA series|machine de finition à force centrifuge|... directement avec le dispositif de séparation des pièces. Cela rend l’utilisation de la machine particulièrement simple. En effet, les produits de traitement ¬restent dans la machine après avoir été séparés ...|80209|RÖSLER OBERFLÄCHENTECHNIK|http://img.directindustry.fr/images_di/photo-m2/16301-12287943.jpg
1002653|E-A series|machine de finition à force centrifuge|Les installations à force centrifuge E-A se distinguent par leur design compact pour les cycles de travail automatisés. Cette machine peut parfaitement être liée à un chargement de pièce automatisé et ...|80209|RÖSLER OBERFLÄCHENTECHNIK|http://img.directindustry.fr/images_di/photo-m2/16301-12288269.jpg
1002654|A2 series|machine de finition usinage|Les installations à force centrifuge Profi-Line sont conçues selon le système à 2 charges de Rösler. La technologie à 2 charges permet un traitement et une séparation automatiques de grande qualité en simultané. Un mélange ...|80209|RÖSLER OBERFLÄCHENTECHNIK|http://img.directindustry.fr/images_di/photo-m2/16301-12288309.jpg
1002655|RCC / RCD / CD series|machine de tribofinition polisseuse|Systèmes de nettoyage, de séchage et de polissage de couverts Nettoyage sans résidus et en combinaison avec un séchage et un polissage sans taches de couverts, en particulier lorsqu’ils présentent des restes d’aliments qui ont formé ...|80210|RÖSLER OBERFLÄCHENTECHNIK|http://img.directindustry.fr/images_di/photo-m2/16301-12290228.jpg
1002656||machine de tribofinition polisseuse|... de la surface des pierres, le lavage et le séchage ainsi que le grenaillage décoratif. Le traitement se fait soit sur des machines individuelles ou alors sur des installations enchaînées et hautement productives avec ...|80210|RÖSLER OBERFLÄCHENTECHNIK|http://img.directindustry.fr/images_di/photo-m2/16301-12290367.jpg
1002657||machine de tribofinition d'ébavurage|... du bois dont se composent des jouets et des articles de décoration se fait souvent au moyen de différents processus de tribofinition. L’ébavurage après le sciage ou le fraisage, le lissage et le laquage peut être réalisé ...|80210|RÖSLER OBERFLÄCHENTECHNIK|http://img.directindustry.fr/images_di/photo-m2/16301-12290462.jpg
1002658|22499|machine de superfinition||80211|DYNABRADE Europe|http://img.directindustry.fr/images_di/photo-m2/8306-9616469.jpg
1002659|6400x series|machine de superfinition pour jantes||80211|DYNABRADE Europe|http://img.directindustry.fr/images_di/photo-m2/8306-3869613.jpg
1002660|SL60|machine de superfinition de soudage|La capacité d'usinage de la SL60 est de dia. int. 25 mm (0.984"") à dia. ext. max. 120 mm (4.7""). La machine SL60 a été spécialement développée pour dresser les tubes, les raccords et les T en acier inoxydable (ou autre matière).|80211|PROTEM|http://img.directindustry.fr/images_di/photo-m2/8487-11229824.jpg
1002661||machine à poncer-polir||80212|Acme Manufacturing Company|http://img.directindustry.fr/images_di/photo-m2/53060-11510434.jpg
1002662|7140|machine à poncer-polir pour la préparation d'échantillons|La rectifieuse Zwick 7140 permet déliminer le léger sur dimensionnement, et donc la zone écrouïe, en la meulant. Le traitement seffectue en direction de traction, les veines sombres nont par conséquent aucun effet sur ...|80212|Zwick|http://img.directindustry.fr/images_di/photo-m2/15660-3910297.jpg
1002663|MoPao160|machine à poncer-polir les échantillons métallographiques||80212|Jinan Hensgrand Instrument Co.,Ltd|http://img.directindustry.fr/images_di/photo-m2/197061-12653318.jpg
1002664|E/SM / E/SA series|machine de finition à force centrifuge|Ces séries connectent l’unité de traitement directement avec le dispositif de séparation des pièces. Cela rend l’utilisation de la machine particulièrement simple. En effet, les produits de traitement ¬restent dans la machine après avoir ...|80213|RÖSLER OBERFLÄCHENTECHNIK|http://img.directindustry.fr/images_di/photo-m2/16301-12287943.jpg
1002665|E-A series|machine de finition à force centrifuge|Les installations à force centrifuge E-A se distinguent par leur design compact pour les cycles de travail automatisés. Cette machine peut parfaitement être liée à un chargement de pièce automatisé et à des machines de séchage.|80213|RÖSLER OBERFLÄCHENTECHNIK|http://img.directindustry.fr/images_di/photo-m2/16301-12288269.jpg
1002666|A2 series|machine de finition usinage|Les installations à force centrifuge Profi-Line sont conçues selon le système à 2 charges de Rösler. La technologie à 2 charges permet un traitement et une séparation automatiques de grande qualité en simultané. Un mélange des pièces ...|80213|RÖSLER OBERFLÄCHENTECHNIK|http://img.directindustry.fr/images_di/photo-m2/16301-12288309.jpg
1002667|MJO6012-0800|dégauchisseuse||80214|Laguna tools|http://img.directindustry.fr/images_di/photo-m2/116221-10835756.jpg
1002668|MJO6405-0800|dégauchisseuse||80214|Laguna tools|http://img.directindustry.fr/images_di/photo-m2/116221-10835707.jpg
1002669|MPLAN13-3-STII-0130|dégauchisseuse||80214|Laguna tools|http://img.directindustry.fr/images_di/photo-m2/116221-10839516.jpg
1002670|PLB 200|raboteuse pour pelle|Raboteuse pour pelle équipée avec un support basculant monté sur le même axe de rotation du tambour de la fraise, pour un usage simple et une tenue parfaite du plan de fraisage. Idéale pour exécuter des rabotages et ...|80215|Simex S.r.l|http://img.directindustry.fr/images_di/photo-m2/61667-2401797.jpg
1002671|PLB 300|raboteuse pour pelle|Raboteuse pour pelle équipée avec un support basculant monté sur le même axe de rotation du tambour de la fraise, pour un usage simple et une tenue parfaite du plan de fraisage. Idéale pour exécuter des rabotages et ...|80215|Simex S.r.l|http://img.directindustry.fr/images_di/photo-m2/61667-2873209.jpg
1002672|PLB 350|raboteuse pour pelle|Raboteuse pour pelle équipée avec un support basculant monté sur le même axe de rotation du tambour de la fraise, pour un usage simple et une tenue parfaite du plan de fraisage. Idéale pour exécuter des rabotages et ...|80215|Simex S.r.l|http://img.directindustry.fr/images_di/photo-m2/61667-2873315.jpg
1002673|TOS 150 series|ponceuse pneumatique|Caractéristiques Pression : d'alimentation: 6,2 bar Filetage : femelle R 1/4 (BSPT) Ø int. : tuyau d'alimentation Ø 10 mm pour entrée R 1/4 Ø 13 mm pour entrée R 3/8 Ø 19 mm pour entrée R 1/2 Livré ...|80216|PREVOST|http://img.directindustry.fr/images_di/photo-m2/7518-8163689.jpg
1002674|SMLES / LES / LEN|ponceuse pneumatique|Modèles à renvoi d’angle, verticaux, droits pour travailler efficacement dans de multiples applications. Avec un dispositif de démarrage sûr qui évite les départs accidentelles, elles ne requièrent qu’une maintenance minimale et présentent ...|80216|FIAM Utensili Pneumatici Spa|http://img.directindustry.fr/images_di/photo-m2/17524-11067292.jpg
1002675|GRIT GHB 15-50|ponceuse électrique|Ponceuse à bande manuelle performante pour une utilisation flexible sur place. Alternative manuelle à la meuleuse d’angle. Utilisation stationnaire avec support de table. Système de tension de bande sans ...|80216|FEIN - C. & E. Fein GmbH|http://img.directindustry.fr/images_di/photo-m2/53305-8323234.jpg
1002676||meule pour polissage|Meules de prépolissage Les meules de prépolissage LAM PLAN sont utilisées pour le dressage déchantillons sur machines de prépolissage automatiques à grande vitesse. Elles sont disponibles en deux qualités : AL2O3 grain 60 et SiC grain 150.|80217|LAM PLAN|http://img.directindustry.fr/images_di/photo-m2/7907-3843097.jpg
1002677|RAV-M|meule de dressage||80217|Sassatelli S.n.c.|http://img.directindustry.fr/images_di/photo-m2/84699-8738998.jpg
1002678|100000|meule de dressage||80217|Sassatelli S.n.c.|http://img.directindustry.fr/images_di/photo-m2/84699-8738934.jpg
1002679|SuperVac 22330|disque abrasif de ponçage||80218|DYNABRADE Europe|http://img.directindustry.fr/images_di/photo-m2/8306-12229778.jpg
1002680|DynaMaze 22290-22298|disque abrasif de ponçage||80218|DYNABRADE Europe|http://img.directindustry.fr/images_di/photo-m2/8306-5339979.jpg
1002681|Cordless Power Tool Accessories|croix de polissage en sisal||80218|Osborn International|http://img.directindustry.fr/images_di/photo-m2/28099-10037304.jpg
1002682|Unisix® W27|plaquette de coupe amovible pour usinage||80301|KOMET Deutschland GmbH|http://img.directindustry.fr/images_di/photo-m2/7054-12114830.jpg
